Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Location
NON REC - ORG - CARTA,24/09/2021,07:00 AM,24/09/2021,07:10 AM,TRUE,NON REC - ORG - CARTA
SFALCI,25/09/2021,07:00 AM,25/09/2021,07:10 AM,TRUE,SFALCI
ORG,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,ORG
ORG,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,ORG
PLASTICA,06/10/2021,07:00 AM,06/10/2021,07:10 AM,TRUE,PLASTICA
NON REC - CARTA,08/10/2021,07:00 AM,08/10/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,09/10/2021,07:00 AM,09/10/2021,07:10 AM,TRUE,SFALCI
ORG,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,ORG
ORG,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,ORG
PLASTICA,20/10/2021,07:00 AM,20/10/2021,07:10 AM,TRUE,PLASTICA
VETRO,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,VETRO
NON REC - CARTA,22/10/2021,07:00 AM,22/10/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,23/10/2021,07:00 AM,23/10/2021,07:10 AM,TRUE,SFALCI
ORG,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,ORG
ORG,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,ORG
PLASTICA,03/11/2021,07:00 AM,03/11/2021,07:10 AM,TRUE,PLASTICA
NON REC - CARTA,05/11/2021,07:00 AM,05/11/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,06/11/2021,07:00 AM,06/11/2021,07:10 AM,TRUE,SFALCI
ORG,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,ORG
ORG,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,ORG
PLASTICA,17/11/2021,07:00 AM,17/11/2021,07:10 AM,TRUE,PLASTICA
VETRO,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,VETRO
NON REC - CARTA,19/11/2021,07:00 AM,19/11/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,20/11/2021,07:00 AM,20/11/2021,07:10 AM,TRUE,SFALCI
ORG,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,ORG
ORG,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,ORG
PLASTICA,01/12/2021,07:00 AM,01/12/2021,07:10 AM,TRUE,PLASTICA
NON REC - CARTA,03/12/2021,07:00 AM,03/12/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,04/12/2021,07:00 AM,04/12/2021,07:10 AM,TRUE,SFALCI
ORG,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,ORG
ORG,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,ORG
PLASTICA,15/12/2021,07:00 AM,15/12/2021,07:10 AM,TRUE,PLASTICA
VETRO,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,VETRO
NON REC - CARTA,17/12/2021,07:00 AM,17/12/2021,07:10 AM,TRUE,NON REC - CARTA
SFALCI,18/12/2021,07:00 AM,18/12/2021,07:10 AM,TRUE,SFALCI
